,XIdentifier,Date,Time,RoundTime,Unitnumber,Antennanumber,Transpondertype,Transpondercode,Weight,Inputstatus,Outputstatus,Event,GPScoordinates
4495,"""4495"",""190752",12/06/2021,07:47:07,07:47:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4496,"""4496"",""190753",12/06/2021,07:47:07,07:47:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4497,"""4497"",""190754",12/06/2021,07:47:08,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4498,"""4498"",""190755",12/06/2021,07:47:08,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4499,"""4499"",""190756",12/06/2021,07:47:09,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4500,"""4500"",""190757",12/06/2021,07:47:09,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4501,"""4501"",""190758",12/06/2021,07:47:10,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4502,"""4502"",""190759",12/06/2021,07:47:10,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4503,"""4503"",""190760",12/06/2021,07:47:11,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4504,"""4504"",""190761",12/06/2021,07:47:11,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4505,"""4505"",""190762",12/06/2021,07:47:12,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4506,"""4506"",""190763",12/06/2021,07:47:13,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4507,"""4507"",""190764",12/06/2021,07:47:13,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4508,"""4508"",""190765",12/06/2021,07:47:14,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4509,"""4509"",""190766",12/06/2021,07:47:14,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4510,"""4510"",""190767",12/06/2021,07:47:15,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4511,"""4511"",""190768",12/06/2021,07:47:15,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4512,"""4512"",""190769",12/06/2021,07:47:16,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4513,"""4513"",""190770",12/06/2021,07:47:16,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4514,"""4514"",""190771",12/06/2021,07:47:17,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4515,"""4515"",""190772",12/06/2021,07:47:18,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4516,"""4516"",""190773",12/06/2021,07:47:18,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4517,"""4517"",""190774",12/06/2021,07:47:19,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4518,"""4518"",""190775",12/06/2021,07:47:19,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4519,"""4519"",""190776",12/06/2021,07:47:20,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4520,"""4520"",""190777",12/06/2021,07:47:20,07:47:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4521,"""4521"",""190778",12/06/2021,07:47:41,07:47:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4522,"""4522"",""190779",12/06/2021,07:47:42,07:47:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4523,"""4523"",""190780",12/06/2021,07:47:42,07:47:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4524,"""4524"",""190781",12/06/2021,07:47:43,07:47:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4525,"""4525"",""190782",12/06/2021,07:48:00,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4526,"""4526"",""190783",12/06/2021,07:48:00,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4527,"""4527"",""190784",12/06/2021,07:48:02,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4528,"""4528"",""190785",12/06/2021,07:48:03,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4529,"""4529"",""190786",12/06/2021,07:48:04,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4530,"""4530"",""190787",12/06/2021,07:48:04,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4531,"""4531"",""190788",12/06/2021,07:48:05,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4532,"""4532"",""190789",12/06/2021,07:48:06,07:48:00,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4533,"""4533"",""190790",12/06/2021,07:48:11,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4534,"""4534"",""190791",12/06/2021,07:48:12,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4535,"""4535"",""190792",12/06/2021,07:48:13,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4536,"""4536"",""190793",12/06/2021,07:48:14,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4537,"""4537"",""190794",12/06/2021,07:48:21,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4538,"""4538"",""190795",12/06/2021,07:48:22,07:48:15,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4539,"""4539"",""190796",12/06/2021,07:48:23,07:48:30,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4540,"""4540"",""190797",12/06/2021,07:48:40,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4541,"""4541"",""190798",12/06/2021,07:48:42,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4542,"""4542"",""190799",12/06/2021,07:48:43,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4543,"""4543"",""190800",12/06/2021,07:48:44,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4544,"""4544"",""190801",12/06/2021,07:48:44,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4545,"""4545"",""190802",12/06/2021,07:48:45,07:48:45,30,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4546,"""4546"",""190803",12/06/2021,07:49:29,07:49:30,10,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4547,"""4547"",""190804",12/06/2021,07:49:29,07:49:30,10,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4548,"""4548"",""190805",12/06/2021,07:49:29,07:49:30,10,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4549,"""4549"",""190806",12/06/2021,07:49:31,07:49:30,20,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4550,"""4550"",""190807",12/06/2021,07:49:32,07:49:30,20,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4551,"""4551"",""190808",12/06/2021,07:49:32,07:49:30,20,-,Trovan Unique,000783CA72,-,0,0,-,""""""""""""
4552,"""4552"",""190809",12/06/2021,08:01:18,08:01:15,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4553,"""4553"",""190810",12/06/2021,08:01:25,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4554,"""4554"",""190811",12/06/2021,08:01:26,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4555,"""4555"",""190812",12/06/2021,08:01:26,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4556,"""4556"",""190813",12/06/2021,08:01:27,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4557,"""4557"",""190814",12/06/2021,08:01:27,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4558,"""4558"",""190815",12/06/2021,08:01:27,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4559,"""4559"",""190816",12/06/2021,08:01:28,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4560,"""4560"",""190817",12/06/2021,08:01:28,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4561,"""4561"",""190818",12/06/2021,08:01:29,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4562,"""4562"",""190819",12/06/2021,08:01:29,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4563,"""4563"",""190820",12/06/2021,08:01:36,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4564,"""4564"",""190821",12/06/2021,08:01:37,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4565,"""4565"",""190822",12/06/2021,08:01:37,08:01:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4566,"""4566"",""190823",12/06/2021,08:01:38,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4567,"""4567"",""190824",12/06/2021,08:01:38,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4568,"""4568"",""190825",12/06/2021,08:01:39,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4569,"""4569"",""190826",12/06/2021,08:01:39,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4570,"""4570"",""190827",12/06/2021,08:01:39,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4571,"""4571"",""190828",12/06/2021,08:01:40,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4572,"""4572"",""190829",12/06/2021,08:01:40,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4573,"""4573"",""190830",12/06/2021,08:01:41,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4574,"""4574"",""190831",12/06/2021,08:01:41,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4575,"""4575"",""190832",12/06/2021,08:01:41,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4576,"""4576"",""190833",12/06/2021,08:01:42,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4577,"""4577"",""190834",12/06/2021,08:01:42,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4578,"""4578"",""190835",12/06/2021,08:01:43,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4579,"""4579"",""190836",12/06/2021,08:01:43,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4580,"""4580"",""190837",12/06/2021,08:01:43,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4581,"""4581"",""190838",12/06/2021,08:01:44,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4582,"""4582"",""190839",12/06/2021,08:01:44,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4583,"""4583"",""190840",12/06/2021,08:01:45,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4584,"""4584"",""190841",12/06/2021,08:01:45,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4585,"""4585"",""190842",12/06/2021,08:01:45,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4586,"""4586"",""190843",12/06/2021,08:01:46,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4587,"""4587"",""190844",12/06/2021,08:01:46,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4588,"""4588"",""190845",12/06/2021,08:01:47,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4589,"""4589"",""190846",12/06/2021,08:01:47,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4590,"""4590"",""190847",12/06/2021,08:01:48,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4591,"""4591"",""190848",12/06/2021,08:01:48,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4592,"""4592"",""190849",12/06/2021,08:01:48,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4593,"""4593"",""190850",12/06/2021,08:01:49,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4594,"""4594"",""190851",12/06/2021,08:01:49,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4595,"""4595"",""190852",12/06/2021,08:01:50,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4596,"""4596"",""190853",12/06/2021,08:01:50,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4597,"""4597"",""190854",12/06/2021,08:01:50,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4598,"""4598"",""190855",12/06/2021,08:01:51,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4599,"""4599"",""190856",12/06/2021,08:01:51,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4600,"""4600"",""190857",12/06/2021,08:01:52,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4601,"""4601"",""190858",12/06/2021,08:01:52,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4602,"""4602"",""190859",12/06/2021,08:01:52,08:01:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4603,"""4603"",""190860",12/06/2021,08:01:53,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4604,"""4604"",""190861",12/06/2021,08:01:53,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4605,"""4605"",""190862",12/06/2021,08:01:54,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4606,"""4606"",""190863",12/06/2021,08:01:54,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4607,"""4607"",""190864",12/06/2021,08:01:55,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4608,"""4608"",""190865",12/06/2021,08:01:55,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4609,"""4609"",""190866",12/06/2021,08:01:56,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4610,"""4610"",""190867",12/06/2021,08:01:56,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4611,"""4611"",""190868",12/06/2021,08:01:56,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4612,"""4612"",""190869",12/06/2021,08:01:57,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4613,"""4613"",""190870",12/06/2021,08:01:58,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4614,"""4614"",""190871",12/06/2021,08:01:59,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4615,"""4615"",""190872",12/06/2021,08:02:00,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4616,"""4616"",""190873",12/06/2021,08:02:00,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4617,"""4617"",""190874",12/06/2021,08:02:01,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4618,"""4618"",""190875",12/06/2021,08:02:01,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4619,"""4619"",""190876",12/06/2021,08:02:02,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4620,"""4620"",""190877",12/06/2021,08:02:02,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4621,"""4621"",""190878",12/06/2021,08:02:03,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4622,"""4622"",""190879",12/06/2021,08:02:03,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4623,"""4623"",""190880",12/06/2021,08:02:04,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4624,"""4624"",""190881",12/06/2021,08:02:04,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4625,"""4625"",""190882",12/06/2021,08:02:04,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4626,"""4626"",""190883",12/06/2021,08:02:05,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4627,"""4627"",""190884",12/06/2021,08:02:05,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4628,"""4628"",""190885",12/06/2021,08:02:06,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4629,"""4629"",""190886",12/06/2021,08:02:06,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4630,"""4630"",""190887",12/06/2021,08:02:06,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4631,"""4631"",""190888",12/06/2021,08:02:07,08:02:00,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4632,"""4632"",""190889",12/06/2021,08:02:09,08:02:15,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4633,"""4633"",""190890",12/06/2021,08:03:21,08:03:15,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4634,"""4634"",""190891",12/06/2021,08:03:21,08:03:15,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4635,"""4635"",""190892",12/06/2021,08:03:22,08:03:15,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4636,"""4636"",""190893",12/06/2021,08:03:23,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4637,"""4637"",""190894",12/06/2021,08:03:23,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4638,"""4638"",""190895",12/06/2021,08:03:23,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4639,"""4639"",""190896",12/06/2021,08:03:24,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4640,"""4640"",""190897",12/06/2021,08:03:24,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4641,"""4641"",""190898",12/06/2021,08:03:25,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4642,"""4642"",""190899",12/06/2021,08:03:25,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4643,"""4643"",""190900",12/06/2021,08:03:26,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4644,"""4644"",""190901",12/06/2021,08:03:26,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4645,"""4645"",""190902",12/06/2021,08:03:29,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4646,"""4646"",""190903",12/06/2021,08:03:30,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4647,"""4647"",""190904",12/06/2021,08:03:30,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4648,"""4648"",""190905",12/06/2021,08:03:30,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4649,"""4649"",""190906",12/06/2021,08:03:31,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4650,"""4650"",""190907",12/06/2021,08:03:31,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4651,"""4651"",""190908",12/06/2021,08:03:32,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4652,"""4652"",""190909",12/06/2021,08:03:32,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4653,"""4653"",""190910",12/06/2021,08:03:33,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4654,"""4654"",""190911",12/06/2021,08:03:33,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4655,"""4655"",""190912",12/06/2021,08:03:33,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4656,"""4656"",""190913",12/06/2021,08:03:34,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4657,"""4657"",""190914",12/06/2021,08:03:34,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4658,"""4658"",""190915",12/06/2021,08:03:35,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4659,"""4659"",""190916",12/06/2021,08:03:35,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4660,"""4660"",""190917",12/06/2021,08:03:35,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4661,"""4661"",""190918",12/06/2021,08:03:36,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4662,"""4662"",""190919",12/06/2021,08:03:36,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4663,"""4663"",""190920",12/06/2021,08:03:37,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4664,"""4664"",""190921",12/06/2021,08:03:37,08:03:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4665,"""4665"",""190922",12/06/2021,08:03:38,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4666,"""4666"",""190923",12/06/2021,08:03:38,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4667,"""4667"",""190924",12/06/2021,08:03:42,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4668,"""4668"",""190925",12/06/2021,08:03:43,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4669,"""4669"",""190926",12/06/2021,08:03:43,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4670,"""4670"",""190927",12/06/2021,08:03:44,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4671,"""4671"",""190928",12/06/2021,08:03:44,08:03:45,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4672,"""4672"",""190929",12/06/2021,08:03:50,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4673,"""4673"",""190930",12/06/2021,08:03:50,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4674,"""4674"",""190931",12/06/2021,08:03:51,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4675,"""4675"",""190932",12/06/2021,08:03:51,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4676,"""4676"",""190933",12/06/2021,08:03:51,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4677,"""4677"",""190934",12/06/2021,08:03:51,08:03:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4678,"""4678"",""190935",12/06/2021,08:03:57,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4679,"""4679"",""190936",12/06/2021,08:03:58,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4680,"""4680"",""190937",12/06/2021,08:03:59,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4681,"""4681"",""190938",12/06/2021,08:03:59,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4682,"""4682"",""190939",12/06/2021,08:04:00,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4683,"""4683"",""190940",12/06/2021,08:04:01,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4684,"""4684"",""190941",12/06/2021,08:04:01,08:04:00,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4685,"""4685"",""190942",12/06/2021,08:28:20,08:28:15,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4686,"""4686"",""190943",12/06/2021,08:28:24,08:28:30,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4687,"""4687"",""190944",12/06/2021,08:34:35,08:34:30,20,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4688,"""4688"",""190945",12/06/2021,08:34:45,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4689,"""4689"",""190946",12/06/2021,08:34:45,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4690,"""4690"",""190947",12/06/2021,08:34:46,08:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4691,"""4691"",""190948",12/06/2021,08:34:46,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4692,"""4692"",""190949",12/06/2021,08:34:46,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4693,"""4693"",""190950",12/06/2021,08:34:46,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4694,"""4694"",""190951",12/06/2021,08:34:47,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4695,"""4695"",""190952",12/06/2021,08:34:47,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4696,"""4696"",""190953",12/06/2021,08:34:47,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4697,"""4697"",""190954",12/06/2021,08:34:47,08:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4698,"""4698"",""190955",12/06/2021,08:34:47,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4699,"""4699"",""190956",12/06/2021,08:34:48,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4700,"""4700"",""190957",12/06/2021,08:34:48,08:34:45,30,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
4701,"""4701"",""190958",12/06/2021,08:34:48,08:34:45,10,-,Trovan Unique,0007AC6CCE,-,0,0,-,""""""""""""
