,XIdentifier,Date,Time,RoundTime,Unitnumber,Antennanumber,Transpondertype,Transpondercode,Weight,Inputstatus,Outputstatus,Event,GPScoordinates
7181,"""7181"",""7205",16/04/2021,06:10:57,06:11:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7182,"""7182"",""7206",16/04/2021,06:11:00,06:11:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7183,"""7183"",""7207",16/04/2021,06:11:02,06:11:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7184,"""7184"",""7208",16/04/2021,06:11:11,06:11:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7185,"""7185"",""7209",16/04/2021,06:11:26,06:11:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7186,"""7186"",""7210",16/04/2021,06:11:50,06:11:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7187,"""7187"",""7211",16/04/2021,06:11:52,06:11:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7188,"""7188"",""7212",16/04/2021,06:11:55,06:12:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7189,"""7189"",""7213",16/04/2021,06:12:01,06:12:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7190,"""7190"",""7214",16/04/2021,06:12:07,06:12:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7191,"""7191"",""7215",16/04/2021,06:12:08,06:12:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7192,"""7192"",""7216",16/04/2021,06:17:07,06:17:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7193,"""7193"",""7217",16/04/2021,06:17:22,06:17:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7194,"""7194"",""7218",16/04/2021,06:18:30,06:18:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7195,"""7195"",""7219",16/04/2021,07:16:15,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7196,"""7196"",""7220",16/04/2021,07:16:18,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7197,"""7197"",""7221",16/04/2021,07:16:19,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7198,"""7198"",""7222",16/04/2021,07:16:21,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7199,"""7199"",""7223",16/04/2021,07:16:22,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7200,"""7200"",""7224",16/04/2021,07:16:23,07:16:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7201,"""7201"",""7225",16/04/2021,07:16:23,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7202,"""7202"",""7226",16/04/2021,07:16:23,07:16:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7203,"""7203"",""7227",16/04/2021,07:16:25,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7204,"""7204"",""7228",16/04/2021,07:16:26,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7205,"""7205"",""7229",16/04/2021,07:16:26,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7206,"""7206"",""7230",16/04/2021,07:16:28,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7207,"""7207"",""7231",16/04/2021,07:16:30,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7208,"""7208"",""7232",16/04/2021,07:16:31,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7209,"""7209"",""7233",16/04/2021,07:16:33,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7210,"""7210"",""7234",16/04/2021,07:16:34,07:16:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7211,"""7211"",""7235",16/04/2021,07:16:37,07:16:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7212,"""7212"",""7236",16/04/2021,07:16:38,07:16:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7213,"""7213"",""7237",16/04/2021,07:16:38,07:16:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7214,"""7214"",""7238",16/04/2021,07:16:39,07:16:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7215,"""7215"",""7239",16/04/2021,07:16:42,07:16:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7216,"""7216"",""7240",16/04/2021,07:16:45,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7217,"""7217"",""7241",16/04/2021,07:16:45,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7218,"""7218"",""7242",16/04/2021,07:16:46,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7219,"""7219"",""7243",16/04/2021,07:16:47,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7220,"""7220"",""7244",16/04/2021,07:16:47,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7221,"""7221"",""7245",16/04/2021,07:16:48,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7222,"""7222"",""7246",16/04/2021,07:16:50,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7223,"""7223"",""7247",16/04/2021,07:16:52,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7224,"""7224"",""7248",16/04/2021,07:16:54,07:16:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7225,"""7225"",""7249",16/04/2021,07:16:56,07:17:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7226,"""7226"",""7250",16/04/2021,07:16:56,07:17:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7227,"""7227"",""7251",16/04/2021,07:16:57,07:17:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7228,"""7228"",""7252",16/04/2021,07:17:02,07:17:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7229,"""7229"",""7253",16/04/2021,07:17:04,07:17:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7230,"""7230"",""7254",16/04/2021,07:17:05,07:17:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7231,"""7231"",""7255",16/04/2021,07:50:34,07:50:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7232,"""7232"",""7256",16/04/2021,08:16:17,08:16:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7233,"""7233"",""7257",16/04/2021,08:44:49,08:44:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7234,"""7234"",""7258",16/04/2021,08:44:52,08:44:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7235,"""7235"",""7259",16/04/2021,08:44:52,08:44:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7236,"""7236"",""7260",16/04/2021,08:44:52,08:44:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7237,"""7237"",""7261",16/04/2021,08:44:56,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7238,"""7238"",""7262",16/04/2021,08:44:57,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7239,"""7239"",""7263",16/04/2021,08:44:58,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7240,"""7240"",""7264",16/04/2021,08:44:58,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7241,"""7241"",""7265",16/04/2021,08:45:01,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7242,"""7242"",""7266",16/04/2021,08:45:01,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7243,"""7243"",""7267",16/04/2021,08:45:02,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7244,"""7244"",""7268",16/04/2021,08:45:03,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7245,"""7245"",""7269",16/04/2021,08:45:04,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7246,"""7246"",""7270",16/04/2021,08:45:04,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7247,"""7247"",""7271",16/04/2021,08:45:04,08:45:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7248,"""7248"",""7272",16/04/2021,08:45:05,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7249,"""7249"",""7273",16/04/2021,08:45:06,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7250,"""7250"",""7274",16/04/2021,08:45:07,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7251,"""7251"",""7275",16/04/2021,08:45:07,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7252,"""7252"",""7276",16/04/2021,08:45:09,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7253,"""7253"",""7277",16/04/2021,08:45:08,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7254,"""7254"",""7278",16/04/2021,08:45:10,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7255,"""7255"",""7279",16/04/2021,08:45:12,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7256,"""7256"",""7280",16/04/2021,08:45:13,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7257,"""7257"",""7281",16/04/2021,08:45:13,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7258,"""7258"",""7282",16/04/2021,08:45:13,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7259,"""7259"",""7283",16/04/2021,08:45:14,08:45:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7260,"""7260"",""7284",16/04/2021,08:45:15,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7261,"""7261"",""7285",16/04/2021,08:45:16,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7262,"""7262"",""7286",16/04/2021,08:45:18,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7263,"""7263"",""7287",16/04/2021,08:45:17,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7264,"""7264"",""7288",16/04/2021,08:45:18,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7265,"""7265"",""7289",16/04/2021,08:45:19,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7266,"""7266"",""7290",16/04/2021,08:45:19,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7267,"""7267"",""7291",16/04/2021,08:45:21,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7268,"""7268"",""7292",16/04/2021,08:45:23,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7269,"""7269"",""7293",16/04/2021,08:45:24,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7270,"""7270"",""7294",16/04/2021,08:45:23,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7271,"""7271"",""7295",16/04/2021,08:45:23,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7272,"""7272"",""7296",16/04/2021,08:45:24,08:45:20,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7273,"""7273"",""7297",16/04/2021,08:45:25,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7274,"""7274"",""7298",16/04/2021,08:45:27,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7275,"""7275"",""7299",16/04/2021,08:45:27,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7276,"""7276"",""7300",16/04/2021,08:45:27,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7277,"""7277"",""7301",16/04/2021,08:45:29,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7278,"""7278"",""7302",16/04/2021,08:45:28,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7279,"""7279"",""7303",16/04/2021,08:45:28,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7280,"""7280"",""7304",16/04/2021,08:45:30,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7281,"""7281"",""7305",16/04/2021,08:45:31,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7282,"""7282"",""7306",16/04/2021,08:45:31,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7283,"""7283"",""7307",16/04/2021,08:45:32,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7284,"""7284"",""7308",16/04/2021,08:45:32,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7285,"""7285"",""7309",16/04/2021,08:45:34,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7286,"""7286"",""7310",16/04/2021,08:45:33,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7287,"""7287"",""7311",16/04/2021,08:45:35,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7288,"""7288"",""7312",16/04/2021,08:45:34,08:45:30,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7289,"""7289"",""7313",16/04/2021,08:45:35,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7290,"""7290"",""7314",16/04/2021,08:45:36,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7291,"""7291"",""7315",16/04/2021,08:45:37,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7292,"""7292"",""7316",16/04/2021,08:45:38,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7293,"""7293"",""7317",16/04/2021,08:45:39,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7294,"""7294"",""7318",16/04/2021,08:45:39,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7295,"""7295"",""7319",16/04/2021,08:45:40,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7296,"""7296"",""7320",16/04/2021,08:45:40,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7297,"""7297"",""7321",16/04/2021,08:45:41,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7298,"""7298"",""7322",16/04/2021,08:45:41,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7299,"""7299"",""7323",16/04/2021,08:45:42,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7300,"""7300"",""7324",16/04/2021,08:45:43,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7301,"""7301"",""7325",16/04/2021,08:45:43,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7302,"""7302"",""7326",16/04/2021,08:45:45,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7303,"""7303"",""7327",16/04/2021,08:45:44,08:45:40,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7304,"""7304"",""7328",16/04/2021,08:45:46,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7305,"""7305"",""7329",16/04/2021,08:45:47,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7306,"""7306"",""7330",16/04/2021,08:45:48,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7307,"""7307"",""7331",16/04/2021,08:45:48,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7308,"""7308"",""7332",16/04/2021,08:45:49,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7309,"""7309"",""7333",16/04/2021,08:45:50,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7310,"""7310"",""7334",16/04/2021,08:45:51,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7311,"""7311"",""7335",16/04/2021,08:45:52,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7312,"""7312"",""7336",16/04/2021,08:45:54,08:45:50,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7313,"""7313"",""7337",16/04/2021,08:45:55,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7314,"""7314"",""7338",16/04/2021,08:45:55,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7315,"""7315"",""7339",16/04/2021,08:45:55,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7316,"""7316"",""7340",16/04/2021,08:45:55,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7317,"""7317"",""7341",16/04/2021,08:45:56,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7318,"""7318"",""7342",16/04/2021,08:46:00,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7319,"""7319"",""7343",16/04/2021,08:46:01,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7320,"""7320"",""7344",16/04/2021,08:46:01,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7321,"""7321"",""7345",16/04/2021,08:46:03,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7322,"""7322"",""7346",16/04/2021,08:46:02,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7323,"""7323"",""7347",16/04/2021,08:46:02,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7324,"""7324"",""7348",16/04/2021,08:46:02,08:46:00,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7325,"""7325"",""7349",16/04/2021,08:46:05,08:46:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7326,"""7326"",""7350",16/04/2021,08:46:05,08:46:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7327,"""7327"",""7351",16/04/2021,08:46:06,08:46:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7328,"""7328"",""7352",16/04/2021,08:46:07,08:46:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7329,"""7329"",""7353",16/04/2021,08:46:07,08:46:10,10,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7330,"""7330"",""7354",16/04/2021,09:36:50,09:36:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7331,"""7331"",""7355",16/04/2021,09:37:08,09:37:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7332,"""7332"",""7356",16/04/2021,09:37:09,09:37:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7333,"""7333"",""7357",16/04/2021,09:37:11,09:37:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7334,"""7334"",""7358",16/04/2021,09:37:13,09:37:10,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7335,"""7335"",""7359",16/04/2021,09:40:51,09:40:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7336,"""7336"",""7360",16/04/2021,10:01:17,10:01:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7337,"""7337"",""7361",16/04/2021,10:56:28,10:56:30,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7338,"""7338"",""7362",16/04/2021,10:56:42,10:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7339,"""7339"",""7363",16/04/2021,10:56:42,10:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7340,"""7340"",""7364",16/04/2021,10:56:43,10:56:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7341,"""7341"",""7365",16/04/2021,10:56:56,10:57:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7342,"""7342"",""7366",16/04/2021,10:56:59,10:57:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7343,"""7343"",""7367",16/04/2021,10:57:23,10:57:20,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7344,"""7344"",""7368",16/04/2021,10:57:36,10:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7345,"""7345"",""7369",16/04/2021,10:57:42,10:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7346,"""7346"",""7370",16/04/2021,10:57:42,10:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7347,"""7347"",""7371",16/04/2021,10:57:45,10:57:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7348,"""7348"",""7372",16/04/2021,10:57:44,10:57:40,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7349,"""7349"",""7373",16/04/2021,10:57:47,10:57:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7350,"""7350"",""7374",16/04/2021,10:57:49,10:57:50,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7351,"""7351"",""7375",16/04/2021,10:58:02,10:58:00,30,-,Trovan Unique,000783A8B7,-,0,0,-,""""""""""""
7352,"""7352"",""7376",16/04/2021,11:19:41,11:19:40,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7353,"""7353"",""7377",16/04/2021,11:19:44,11:19:40,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7354,"""7354"",""7378",16/04/2021,11:19:46,11:19:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7355,"""7355"",""7379",16/04/2021,11:19:49,11:19:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7356,"""7356"",""7380",16/04/2021,11:19:51,11:19:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7357,"""7357"",""7381",16/04/2021,11:19:54,11:19:50,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7358,"""7358"",""7382",16/04/2021,11:19:55,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7359,"""7359"",""7383",16/04/2021,11:19:56,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7360,"""7360"",""7384",16/04/2021,11:19:59,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7361,"""7361"",""7385",16/04/2021,11:19:58,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7362,"""7362"",""7386",16/04/2021,11:20:00,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7363,"""7363"",""7387",16/04/2021,11:20:01,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7364,"""7364"",""7388",16/04/2021,11:20:02,11:20:00,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7365,"""7365"",""7389",16/04/2021,11:20:05,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7366,"""7366"",""7390",16/04/2021,11:20:05,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7367,"""7367"",""7391",16/04/2021,11:20:06,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7368,"""7368"",""7392",16/04/2021,11:20:07,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7369,"""7369"",""7393",16/04/2021,11:20:09,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7370,"""7370"",""7394",16/04/2021,11:20:11,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7371,"""7371"",""7395",16/04/2021,11:20:13,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7372,"""7372"",""7396",16/04/2021,11:20:14,11:20:10,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7373,"""7373"",""7397",16/04/2021,11:20:17,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7374,"""7374"",""7398",16/04/2021,11:20:18,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7375,"""7375"",""7399",16/04/2021,11:20:20,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7376,"""7376"",""7400",16/04/2021,11:20:20,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7377,"""7377"",""7401",16/04/2021,11:20:21,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7378,"""7378"",""7402",16/04/2021,11:20:22,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7379,"""7379"",""7403",16/04/2021,11:20:24,11:20:20,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7380,"""7380"",""7404",16/04/2021,11:20:27,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7381,"""7381"",""7405",16/04/2021,11:20:28,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7382,"""7382"",""7406",16/04/2021,11:20:29,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7383,"""7383"",""7407",16/04/2021,11:20:32,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7384,"""7384"",""7408",16/04/2021,11:20:31,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7385,"""7385"",""7409",16/04/2021,11:20:33,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7386,"""7386"",""7410",16/04/2021,11:20:34,11:20:30,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7387,"""7387"",""7411",16/04/2021,11:20:37,11:20:40,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7388,"""7388"",""7412",16/04/2021,11:20:36,11:20:40,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
7389,"""7389"",""7413",16/04/2021,11:20:38,11:20:40,40,-,Trovan Unique,0007ABAEC7,-,0,0,-,""""""""""""
