"","XIdentifier","Date","Time","Unitnumber","Antennanumber","Transpondertype","Transpondercode","Weight","Inputstatus","Outputstatus","Event","GPScoordinates"
"3778","""3778"",""208415","11-07-2021","17:16:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3779","""3779"",""208416","11-07-2021","17:16:25",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3780","""3780"",""208417","11-07-2021","17:16:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3781","""3781"",""208418","11-07-2021","17:16:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3782","""3782"",""208419","11-07-2021","17:16:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3783","""3783"",""208420","11-07-2021","17:16:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3784","""3784"",""208421","11-07-2021","17:16:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3785","""3785"",""208422","11-07-2021","17:16:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3786","""3786"",""208423","11-07-2021","17:16:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3787","""3787"",""208424","11-07-2021","17:16:33",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3788","""3788"",""208425","11-07-2021","17:16:34",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3789","""3789"",""208426","11-07-2021","17:16:34",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3790","""3790"",""208427","11-07-2021","17:16:35",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3791","""3791"",""208428","11-07-2021","17:16:35",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3792","""3792"",""208429","11-07-2021","17:16:36",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3793","""3793"",""208430","11-07-2021","17:16:36",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3794","""3794"",""208431","11-07-2021","17:16:39",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3795","""3795"",""208432","11-07-2021","17:16:39",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3796","""3796"",""208433","11-07-2021","17:16:49",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3797","""3797"",""208434","11-07-2021","17:17:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3798","""3798"",""208435","11-07-2021","17:17:23",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3799","""3799"",""208436","11-07-2021","17:17:26",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3800","""3800"",""208437","11-07-2021","17:17:31",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3801","""3801"",""208438","11-07-2021","17:17:33",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3802","""3802"",""208439","11-07-2021","17:17:33",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3803","""3803"",""208440","11-07-2021","17:27:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3804","""3804"",""208441","11-07-2021","17:27:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3805","""3805"",""208442","11-07-2021","17:27:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3806","""3806"",""208443","11-07-2021","17:27:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3807","""3807"",""208444","11-07-2021","17:27:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3808","""3808"",""208445","11-07-2021","17:27:17",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3809","""3809"",""208446","11-07-2021","17:27:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3810","""3810"",""208447","11-07-2021","17:27:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3811","""3811"",""208448","11-07-2021","17:27:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3812","""3812"",""208449","11-07-2021","17:27:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3813","""3813"",""208450","11-07-2021","17:27:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3814","""3814"",""208451","11-07-2021","17:27:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3815","""3815"",""208452","11-07-2021","17:27:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3816","""3816"",""208453","11-07-2021","17:27:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3817","""3817"",""208454","11-07-2021","17:27:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3818","""3818"",""208455","11-07-2021","17:27:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3819","""3819"",""208456","11-07-2021","17:27:24",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3820","""3820"",""208457","11-07-2021","17:27:24",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3821","""3821"",""208458","11-07-2021","17:27:25",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3822","""3822"",""208459","11-07-2021","17:27:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3823","""3823"",""208460","11-07-2021","17:27:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3824","""3824"",""208461","11-07-2021","17:27:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3825","""3825"",""208462","11-07-2021","17:46:49",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3826","""3826"",""208463","11-07-2021","17:46:49",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3827","""3827"",""208464","11-07-2021","17:46:50",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3828","""3828"",""208465","11-07-2021","17:46:50",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3829","""3829"",""208466","11-07-2021","17:46:50",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3830","""3830"",""208467","11-07-2021","17:46:54",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3831","""3831"",""208468","11-07-2021","17:46:54",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3832","""3832"",""208469","11-07-2021","17:46:55",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3833","""3833"",""208470","11-07-2021","17:46:55",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3834","""3834"",""208471","11-07-2021","17:46:56",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3835","""3835"",""208472","11-07-2021","17:46:57",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3836","""3836"",""208473","11-07-2021","17:46:57",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3837","""3837"",""208474","11-07-2021","17:46:58",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3838","""3838"",""208475","11-07-2021","17:46:58",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3839","""3839"",""208476","11-07-2021","17:46:58",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3840","""3840"",""208477","11-07-2021","17:46:59",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3841","""3841"",""208478","11-07-2021","17:46:59",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3842","""3842"",""208479","11-07-2021","17:47:00",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3843","""3843"",""208480","11-07-2021","17:47:01",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3844","""3844"",""208481","11-07-2021","17:47:02",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3845","""3845"",""208482","11-07-2021","17:47:06",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3846","""3846"",""208483","11-07-2021","17:47:07",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3847","""3847"",""208484","11-07-2021","17:47:07",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3848","""3848"",""208485","11-07-2021","17:47:08",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3849","""3849"",""208486","11-07-2021","17:47:08",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3850","""3850"",""208487","11-07-2021","17:47:09",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3851","""3851"",""208488","11-07-2021","17:47:09",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3852","""3852"",""208489","11-07-2021","17:47:09",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3853","""3853"",""208490","11-07-2021","17:47:10",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3854","""3854"",""208491","11-07-2021","17:47:10",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3855","""3855"",""208492","11-07-2021","17:47:11",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3856","""3856"",""208493","11-07-2021","17:47:11",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3857","""3857"",""208494","11-07-2021","17:47:12",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3858","""3858"",""208495","11-07-2021","17:47:12",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3859","""3859"",""208496","11-07-2021","17:47:13",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3860","""3860"",""208497","11-07-2021","17:47:13",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3861","""3861"",""208498","11-07-2021","17:47:15",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3862","""3862"",""208499","11-07-2021","17:47:18",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3863","""3863"",""208500","11-07-2021","17:47:19",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3864","""3864"",""208501","11-07-2021","17:47:19",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3865","""3865"",""208502","11-07-2021","17:47:20",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3866","""3866"",""208503","11-07-2021","17:47:20",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3867","""3867"",""208504","11-07-2021","17:47:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3868","""3868"",""208505","11-07-2021","17:47:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3869","""3869"",""208506","11-07-2021","17:47:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3870","""3870"",""208507","11-07-2021","17:47:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3871","""3871"",""208508","11-07-2021","17:47:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3872","""3872"",""208509","11-07-2021","17:47:23",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3873","""3873"",""208510","11-07-2021","17:47:23",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3874","""3874"",""208511","11-07-2021","17:47:24",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3875","""3875"",""208512","11-07-2021","17:47:24",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3876","""3876"",""208513","11-07-2021","17:47:25",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3877","""3877"",""208514","11-07-2021","17:47:25",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3878","""3878"",""208515","11-07-2021","17:47:25",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3879","""3879"",""208516","11-07-2021","17:47:26",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3880","""3880"",""208517","11-07-2021","17:47:27",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3881","""3881"",""208518","11-07-2021","17:47:27",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3882","""3882"",""208519","11-07-2021","17:47:27",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3883","""3883"",""208520","11-07-2021","17:47:28",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3884","""3884"",""208521","11-07-2021","17:47:28",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3885","""3885"",""208522","11-07-2021","17:47:29",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3886","""3886"",""208523","11-07-2021","17:47:29",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3887","""3887"",""208524","11-07-2021","17:47:30",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3888","""3888"",""208525","11-07-2021","17:47:31",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3889","""3889"",""208526","11-07-2021","17:47:31",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3890","""3890"",""208527","11-07-2021","17:47:31",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3891","""3891"",""208528","11-07-2021","17:47:32",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3892","""3892"",""208529","11-07-2021","17:47:32",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3893","""3893"",""208530","11-07-2021","17:47:33",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3894","""3894"",""208531","12-07-2021","06:55:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3895","""3895"",""208532","12-07-2021","06:55:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3896","""3896"",""208533","12-07-2021","06:55:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3897","""3897"",""208534","12-07-2021","06:55:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3898","""3898"",""208535","12-07-2021","06:55:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3899","""3899"",""208536","12-07-2021","08:02:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3900","""3900"",""208537","12-07-2021","08:04:56",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3901","""3901"",""208538","12-07-2021","08:04:56",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3902","""3902"",""208539","12-07-2021","08:04:57",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3903","""3903"",""208540","12-07-2021","08:04:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3904","""3904"",""208541","12-07-2021","08:04:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3905","""3905"",""208542","12-07-2021","08:04:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3906","""3906"",""208543","12-07-2021","08:04:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3907","""3907"",""208544","12-07-2021","08:05:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3908","""3908"",""208545","12-07-2021","08:05:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3909","""3909"",""208546","12-07-2021","08:05:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3910","""3910"",""208547","12-07-2021","08:05:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3911","""3911"",""208548","12-07-2021","08:05:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3912","""3912"",""208549","12-07-2021","08:05:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3913","""3913"",""208550","12-07-2021","08:05:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3914","""3914"",""208551","12-07-2021","08:05:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3915","""3915"",""208552","12-07-2021","08:05:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3916","""3916"",""208553","12-07-2021","08:05:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3917","""3917"",""208554","12-07-2021","08:05:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3918","""3918"",""208555","12-07-2021","08:05:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3919","""3919"",""208556","12-07-2021","08:05:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3920","""3920"",""208557","12-07-2021","08:05:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3921","""3921"",""208558","12-07-2021","08:05:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3922","""3922"",""208559","12-07-2021","08:05:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3923","""3923"",""208560","12-07-2021","08:05:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3924","""3924"",""208561","12-07-2021","08:05:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3925","""3925"",""208562","12-07-2021","08:05:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3926","""3926"",""208563","12-07-2021","08:05:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3927","""3927"",""208564","12-07-2021","08:05:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3928","""3928"",""208565","12-07-2021","08:05:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3929","""3929"",""208566","12-07-2021","08:05:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3930","""3930"",""208567","12-07-2021","08:05:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3931","""3931"",""208568","12-07-2021","08:05:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3932","""3932"",""208569","12-07-2021","08:05:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3933","""3933"",""208570","12-07-2021","08:05:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3934","""3934"",""208571","12-07-2021","08:05:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3935","""3935"",""208572","12-07-2021","08:05:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3936","""3936"",""208573","12-07-2021","08:05:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3937","""3937"",""208574","12-07-2021","08:05:18",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3938","""3938"",""208575","12-07-2021","08:05:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3939","""3939"",""208576","12-07-2021","08:05:19",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3940","""3940"",""208577","12-07-2021","08:05:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3941","""3941"",""208578","12-07-2021","08:05:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3942","""3942"",""208579","12-07-2021","08:05:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3943","""3943"",""208580","12-07-2021","08:05:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3944","""3944"",""208581","12-07-2021","10:41:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3945","""3945"",""208582","12-07-2021","10:41:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3946","""3946"",""208583","12-07-2021","10:41:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3947","""3947"",""208584","12-07-2021","10:41:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3948","""3948"",""208585","12-07-2021","10:41:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3949","""3949"",""208586","12-07-2021","10:41:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3950","""3950"",""208587","12-07-2021","10:41:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3951","""3951"",""208588","12-07-2021","10:41:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3952","""3952"",""208589","12-07-2021","10:41:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3953","""3953"",""208590","12-07-2021","10:41:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3954","""3954"",""208591","12-07-2021","10:41:48",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3955","""3955"",""208592","12-07-2021","10:41:48",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3956","""3956"",""208593","12-07-2021","10:41:49",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3957","""3957"",""208594","12-07-2021","10:41:50",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3958","""3958"",""208595","12-07-2021","10:41:51",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3959","""3959"",""208596","12-07-2021","10:41:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3960","""3960"",""208597","12-07-2021","10:42:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3961","""3961"",""208598","12-07-2021","11:27:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3962","""3962"",""208599","12-07-2021","11:27:26",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3963","""3963"",""208600","12-07-2021","11:27:27",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3964","""3964"",""208601","12-07-2021","11:27:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3965","""3965"",""208602","12-07-2021","11:27:28",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3966","""3966"",""208603","12-07-2021","11:27:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3967","""3967"",""208604","12-07-2021","11:27:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3968","""3968"",""208605","12-07-2021","11:27:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3969","""3969"",""208606","12-07-2021","11:27:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3970","""3970"",""208607","12-07-2021","11:27:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3971","""3971"",""208608","12-07-2021","11:27:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3972","""3972"",""208609","12-07-2021","11:27:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3973","""3973"",""208610","12-07-2021","11:27:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3974","""3974"",""208611","12-07-2021","11:27:33",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3975","""3975"",""208612","12-07-2021","11:27:34",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3976","""3976"",""208613","12-07-2021","11:27:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3977","""3977"",""208614","12-07-2021","11:27:37",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3978","""3978"",""208615","12-07-2021","11:27:37",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3979","""3979"",""208616","12-07-2021","11:27:38",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3980","""3980"",""208617","12-07-2021","11:27:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3981","""3981"",""208618","12-07-2021","11:27:40",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3982","""3982"",""208619","12-07-2021","11:27:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3983","""3983"",""208620","12-07-2021","11:27:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3984","""3984"",""208621","12-07-2021","11:27:50",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3985","""3985"",""208622","12-07-2021","11:27:52",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3986","""3986"",""208623","12-07-2021","11:39:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3987","""3987"",""208624","12-07-2021","11:39:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3988","""3988"",""208625","12-07-2021","11:39:20",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3989","""3989"",""208626","12-07-2021","11:39:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3990","""3990"",""208627","12-07-2021","11:39:21",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3991","""3991"",""208628","12-07-2021","11:39:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3992","""3992"",""208629","12-07-2021","11:39:22",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3993","""3993"",""208630","12-07-2021","11:39:23",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"3994","""3994"",""208631","12-07-2021","11:39:23",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
